,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2417,8924100111.0,699000.0,2.0,1.5,1400.0,4050.0,1.0,0.0,0.0,4.0,8.0,1400.0,0.0,1954.0,0.0,98115.0,47.6768,-122.26899999999999,1900.0,b'5940'
2418,2221000070.0,280000.0,3.0,1.75,1590.0,7280.0,1.0,0.0,0.0,3.0,7.0,1140.0,450.0,1974.0,0.0,98058.0,47.4288,-122.15299999999999,1590.0,b'9634'
2419,8078350030.0,580000.0,4.0,2.5,2220.0,7064.0,2.0,0.0,0.0,3.0,8.0,2220.0,0.0,1988.0,0.0,98029.0,47.5716,-122.022,2220.0,b'7451'
2420,8682281710.0,754800.0,2.0,2.5,2770.0,7781.0,2.0,0.0,0.0,3.0,8.0,2770.0,0.0,2006.0,0.0,98053.0,47.7072,-122.01700000000001,1870.0,b'5984'
2421,1383500070.0,525000.0,4.0,2.5,2303.0,16801.0,2.0,0.0,0.0,3.0,8.0,2303.0,0.0,1995.0,0.0,98019.0,47.7266,-121.96600000000001,2080.0,b'14013'
2422,6744700181.0,562000.0,3.0,1.75,1600.0,10530.0,1.0,0.0,2.0,3.0,8.0,1600.0,0.0,1962.0,0.0,98155.0,47.7437,-122.291,2590.0,b'8274'
2423,6728700075.0,575000.0,4.0,1.75,1280.0,6060.0,1.0,0.0,0.0,3.0,7.0,860.0,420.0,1926.0,0.0,98117.0,47.6805,-122.36399999999999,1490.0,b'4680'
2424,3630180240.0,808900.0,5.0,2.5,2900.0,5901.0,2.0,0.0,0.0,3.0,9.0,2900.0,0.0,2006.0,0.0,98027.0,47.5396,-121.99799999999999,3200.0,b'5775'
2425,2162000160.0,992000.0,3.0,2.25,2950.0,15207.0,1.0,0.0,0.0,4.0,10.0,2070.0,880.0,1966.0,0.0,98040.0,47.5571,-122.21600000000001,2950.0,b'22000'
2426,705700140.0,335000.0,3.0,2.5,1700.0,6698.0,2.0,0.0,0.0,3.0,7.0,1700.0,0.0,1997.0,0.0,98038.0,47.3826,-122.02799999999999,2190.0,b'7346'
2427,9423400193.0,473000.0,3.0,2.75,1050.0,7200.0,1.0,0.0,0.0,3.0,7.0,1050.0,0.0,1985.0,0.0,98125.0,47.7163,-122.303,1860.0,b'9000'
2428,5137200140.0,350000.0,4.0,2.75,2990.0,11210.0,1.0,0.0,1.0,4.0,8.0,1880.0,1110.0,1977.0,0.0,98023.0,47.3357,-122.336,2790.0,b'9858'
2429,5026900160.0,1600000.0,5.0,2.5,3100.0,5374.0,2.5,0.0,0.0,4.0,9.0,3100.0,0.0,1906.0,0.0,98122.0,47.6154,-122.28299999999999,2180.0,b'5800'
2430,4024101052.0,305500.0,3.0,1.0,1240.0,6090.0,1.0,0.0,0.0,4.0,7.0,1240.0,0.0,1950.0,0.0,98155.0,47.7542,-122.307,1550.0,b'9096'
2431,1726069051.0,306000.0,2.0,1.0,780.0,13500.0,1.0,0.0,0.0,4.0,7.0,780.0,0.0,1946.0,1989.0,98077.0,47.7383,-122.074,2200.0,b'67518'
2432,6300000693.0,233000.0,2.0,2.25,850.0,1656.0,2.0,0.0,0.0,3.0,8.0,850.0,0.0,2001.0,0.0,98133.0,47.7064,-122.344,850.0,b'1312'
2433,6413100270.0,490000.0,3.0,1.75,1540.0,9000.0,1.0,0.0,0.0,3.0,8.0,1540.0,0.0,1971.0,0.0,98125.0,47.7152,-122.322,1710.0,b'7488'
2434,7215420160.0,445000.0,4.0,2.5,2280.0,42077.0,2.0,0.0,0.0,3.0,8.0,2280.0,0.0,1994.0,0.0,98042.0,47.3424,-122.07700000000001,2280.0,b'36236'
2435,7878400135.0,355000.0,3.0,2.25,2550.0,9674.0,1.0,0.0,0.0,3.0,7.0,1850.0,700.0,1959.0,0.0,98178.0,47.4856,-122.24700000000001,2240.0,b'9674'
2436,2597710070.0,360000.0,2.0,2.0,1770.0,7607.0,1.0,0.0,0.0,4.0,8.0,1770.0,0.0,1987.0,0.0,98058.0,47.4287,-122.163,2090.0,b'7109'
2437,9244900248.0,737500.0,3.0,1.75,2320.0,10900.0,2.0,0.0,0.0,3.0,7.0,2320.0,0.0,1935.0,1974.0,98115.0,47.6877,-122.28299999999999,1610.0,b'5800'
2438,824059277.0,985000.0,3.0,3.5,2600.0,11920.0,2.0,0.0,0.0,5.0,8.0,2600.0,0.0,1969.0,0.0,98004.0,47.582,-122.194,2430.0,b'10050'
2439,3278601940.0,349950.0,2.0,3.25,1570.0,2031.0,2.0,0.0,0.0,3.0,8.0,1310.0,260.0,2006.0,0.0,98126.0,47.548,-122.375,1570.0,b'2039'
2440,7853250160.0,520000.0,4.0,2.5,3060.0,7161.0,2.0,0.0,0.0,3.0,8.0,2860.0,200.0,2005.0,0.0,98065.0,47.5383,-121.87899999999999,2950.0,b'6822'
2441,1163100070.0,355950.0,4.0,2.5,1960.0,8540.0,1.0,0.0,0.0,3.0,7.0,1220.0,740.0,1955.0,0.0,98177.0,47.7654,-122.359,1910.0,b'9120'
2442,8106300510.0,485000.0,5.0,2.5,3270.0,6129.0,2.0,0.0,0.0,3.0,9.0,3270.0,0.0,2004.0,0.0,98055.0,47.4461,-122.208,2980.0,b'5928'
2443,4239400960.0,143000.0,3.0,1.0,1090.0,3315.0,1.0,0.0,0.0,4.0,6.0,1090.0,0.0,1969.0,0.0,98092.0,47.3159,-122.18299999999999,960.0,b'3120'
2444,7524900003.0,3278000.0,2.0,1.75,6840.0,10000.0,2.5,1.0,4.0,3.0,11.0,4350.0,2490.0,2001.0,0.0,98008.0,47.6042,-122.11200000000001,3120.0,b'12300'
2445,3893100327.0,355000.0,3.0,1.0,940.0,8512.0,1.0,0.0,0.0,4.0,7.0,940.0,0.0,1967.0,0.0,98033.0,47.7002,-122.191,1060.0,b'8512'
2446,7856640560.0,1126000.0,5.0,3.5,3880.0,13885.0,2.0,0.0,3.0,4.0,9.0,2540.0,1340.0,1979.0,0.0,98006.0,47.5696,-122.156,3690.0,b'13885'
2447,7206900075.0,200000.0,5.0,1.75,1770.0,15525.0,1.0,0.0,0.0,4.0,7.0,1770.0,0.0,1959.0,0.0,98059.0,47.5025,-122.14200000000001,1370.0,b'10395'
2448,8691310070.0,913000.0,4.0,2.5,3640.0,10576.0,2.0,0.0,0.0,3.0,11.0,3640.0,0.0,1999.0,0.0,98075.0,47.5899,-121.979,3370.0,b'10351'
2449,4389200796.0,1600000.0,3.0,2.5,3160.0,12824.0,1.0,0.0,2.0,4.0,9.0,1820.0,1340.0,1966.0,0.0,98004.0,47.6151,-122.21600000000001,3390.0,b'11985'
2450,7436300160.0,409900.0,2.0,2.5,1590.0,1845.0,2.0,0.0,0.0,3.0,9.0,1590.0,0.0,1997.0,0.0,98033.0,47.6897,-122.175,2320.0,b'3174'
2451,7896300070.0,265000.0,4.0,1.0,1290.0,6034.0,1.0,0.0,0.0,3.0,6.0,1050.0,240.0,1950.0,0.0,98118.0,47.5223,-122.286,1060.0,b'6034'
2452,2425059074.0,740000.0,5.0,3.0,3655.0,51836.0,1.0,0.0,0.0,5.0,8.0,2174.0,1481.0,1955.0,0.0,98008.0,47.6434,-122.115,2530.0,b'8606'
2453,2111010340.0,306000.0,4.0,2.5,2490.0,8124.0,2.0,0.0,0.0,3.0,7.0,2490.0,0.0,2001.0,0.0,98092.0,47.3347,-122.17,2760.0,b'6300'
2454,7852150140.0,381000.0,3.0,2.5,1470.0,3999.0,2.0,0.0,0.0,3.0,7.0,1470.0,0.0,2003.0,0.0,98065.0,47.5328,-121.87100000000001,1960.0,b'4444'
2455,1370800830.0,1220000.0,3.0,3.25,3960.0,6132.0,2.0,0.0,3.0,3.0,10.0,2600.0,1360.0,1933.0,0.0,98199.0,47.6396,-122.40899999999999,2730.0,b'5221'
2456,7632400400.0,1050000.0,3.0,3.5,3190.0,29982.0,1.0,0.0,3.0,4.0,8.0,2630.0,560.0,1941.0,0.0,98166.0,47.458,-122.368,2600.0,b'19878'
2457,5220300140.0,408000.0,2.0,1.0,810.0,7440.0,1.0,0.0,0.0,5.0,6.0,810.0,0.0,1948.0,0.0,98133.0,47.7346,-122.352,830.0,b'7500'
2458,2568200140.0,739900.0,5.0,2.5,2980.0,5377.0,2.0,0.0,0.0,3.0,9.0,2980.0,0.0,2006.0,0.0,98052.0,47.7074,-122.101,3150.0,b'6593'
2459,1137300340.0,674250.0,4.0,2.5,2780.0,35000.0,1.0,0.0,0.0,4.0,9.0,2780.0,0.0,1985.0,0.0,98072.0,47.7386,-122.09100000000001,2740.0,b'35072'
2460,7640400106.0,438400.0,2.0,1.0,1340.0,8100.0,1.0,0.0,0.0,4.0,7.0,1340.0,0.0,1953.0,0.0,98177.0,47.7218,-122.37,1700.0,b'8100'
2461,2175100055.0,1700000.0,5.0,5.0,4930.0,14649.0,2.0,0.0,3.0,3.0,11.0,4160.0,770.0,2000.0,0.0,98040.0,47.5829,-122.24700000000001,3030.0,b'8479'
2462,9274200990.0,703000.0,3.0,2.0,1360.0,5980.0,1.5,0.0,0.0,3.0,8.0,1360.0,0.0,1945.0,2008.0,98116.0,47.5852,-122.38799999999999,1520.0,b'4440'
2463,5028600550.0,262000.0,3.0,1.75,1320.0,6530.0,1.0,0.0,0.0,4.0,7.0,1320.0,0.0,1989.0,0.0,98023.0,47.2871,-122.354,1620.0,b'6817'
2464,1471630160.0,353000.0,3.0,2.0,1210.0,14499.0,1.0,0.0,0.0,3.0,7.0,1210.0,0.0,1984.0,0.0,98045.0,47.4705,-121.75399999999999,1570.0,b'15360'
2465,9430110030.0,500000.0,4.0,2.5,1940.0,7607.0,2.0,0.0,0.0,3.0,8.0,1940.0,0.0,1995.0,0.0,98052.0,47.685,-122.15799999999999,2250.0,b'7600'
2466,9275700016.0,1280000.0,4.0,2.5,3160.0,4620.0,1.5,0.0,4.0,3.0,9.0,2020.0,1140.0,1917.0,2005.0,98116.0,47.5875,-122.382,2790.0,b'5308'
2467,6654700240.0,332000.0,4.0,2.5,1980.0,6566.0,2.0,0.0,0.0,3.0,8.0,1980.0,0.0,2004.0,0.0,98042.0,47.3809,-122.09700000000001,2590.0,b'6999'
2468,8563080270.0,824000.0,4.0,2.5,2320.0,14240.0,1.0,0.0,0.0,4.0,9.0,1620.0,700.0,1974.0,0.0,98008.0,47.6269,-122.09,2810.0,b'13200'
2469,7548300326.0,290000.0,4.0,2.0,1660.0,4788.0,1.0,0.0,0.0,3.0,7.0,1660.0,0.0,1968.0,0.0,98144.0,47.5878,-122.31200000000001,1150.0,b'5000'
2470,5457300696.0,700000.0,3.0,2.5,1660.0,1545.0,2.0,0.0,2.0,3.0,9.0,1400.0,260.0,2002.0,0.0,98109.0,47.6268,-122.353,1820.0,b'2570'
2471,1175001125.0,550000.0,2.0,1.0,1080.0,3420.0,1.0,0.0,0.0,4.0,7.0,780.0,300.0,1922.0,0.0,98107.0,47.6715,-122.39299999999999,1380.0,b'3656'
2472,3034200197.0,549000.0,2.0,1.0,1510.0,11165.0,1.5,0.0,0.0,4.0,7.0,1510.0,0.0,1921.0,0.0,98133.0,47.7212,-122.331,2210.0,b'8851'
2473,7787400105.0,1865000.0,4.0,2.5,2950.0,43560.0,1.0,0.0,2.0,4.0,9.0,2550.0,400.0,1951.0,0.0,98004.0,47.5988,-122.20700000000001,3260.0,b'41016'
2474,9346700270.0,858000.0,4.0,2.25,3070.0,13720.0,2.0,0.0,0.0,3.0,9.0,3070.0,0.0,1978.0,0.0,98007.0,47.6133,-122.152,3010.0,b'9657'
2475,6414600260.0,345000.0,2.0,1.0,970.0,10423.0,1.0,0.0,0.0,3.0,7.0,970.0,0.0,1947.0,0.0,98133.0,47.7252,-122.331,1200.0,b'7857'
2476,2620069195.0,340000.0,4.0,1.75,2140.0,11651.0,2.5,0.0,0.0,3.0,8.0,2140.0,0.0,1930.0,2001.0,98022.0,47.196000000000005,-122.006,2030.0,b'10978'
2477,1300301840.0,1215000.0,4.0,2.25,2570.0,9600.0,2.5,0.0,0.0,4.0,9.0,2570.0,0.0,1962.0,0.0,98040.0,47.5791,-122.241,2570.0,b'13200'
2478,4358700186.0,275000.0,3.0,2.25,1260.0,1488.0,3.0,0.0,0.0,3.0,7.0,1260.0,0.0,2009.0,0.0,98133.0,47.7071,-122.336,1190.0,b'1095'
2479,259600560.0,405000.0,3.0,1.0,1220.0,7771.0,1.0,0.0,0.0,3.0,7.0,1220.0,0.0,1963.0,0.0,98008.0,47.6326,-122.119,1420.0,b'7674'
2480,2634500070.0,432500.0,3.0,2.0,1720.0,8145.0,2.0,0.0,0.0,5.0,7.0,1720.0,0.0,1949.0,0.0,98155.0,47.7393,-122.325,1400.0,b'8138'
2481,7186800105.0,236500.0,4.0,1.0,2140.0,4217.0,1.5,0.0,0.0,3.0,6.0,1320.0,820.0,1925.0,0.0,98118.0,47.5484,-122.287,1720.0,b'5413'
2482,4459800070.0,679000.0,4.0,1.5,1420.0,4923.0,1.5,0.0,0.0,4.0,8.0,1420.0,0.0,1928.0,0.0,98103.0,47.6901,-122.339,1470.0,b'4923'
2483,3034200370.0,543000.0,4.0,2.5,2060.0,8451.0,2.0,0.0,0.0,3.0,8.0,2060.0,0.0,1995.0,0.0,98133.0,47.7168,-122.333,2060.0,b'9460'
2484,7887200390.0,294000.0,3.0,1.0,1320.0,9520.0,1.0,0.0,0.0,3.0,7.0,990.0,330.0,1953.0,0.0,98178.0,47.4857,-122.25299999999999,1460.0,b'10610'
2485,2473390710.0,340500.0,3.0,1.75,1810.0,10463.0,1.0,0.0,0.0,4.0,7.0,1810.0,0.0,1969.0,0.0,98058.0,47.4581,-122.162,1620.0,b'8551'
2486,2600140370.0,1012000.0,4.0,2.5,2980.0,16263.0,2.0,0.0,0.0,3.0,9.0,2980.0,0.0,1989.0,0.0,98006.0,47.5457,-122.15299999999999,2730.0,b'10018'
2487,7525100520.0,335000.0,2.0,2.0,1350.0,2560.0,1.0,0.0,0.0,3.0,8.0,1350.0,0.0,1976.0,0.0,98052.0,47.6344,-122.10700000000001,1790.0,b'2560'
2488,6204200560.0,425000.0,3.0,2.0,1540.0,8011.0,1.0,0.0,0.0,3.0,7.0,1540.0,0.0,1988.0,0.0,98011.0,47.7342,-122.20200000000001,1630.0,b'7141'
2489,5416100160.0,353000.0,3.0,2.5,2510.0,9240.0,2.0,0.0,0.0,4.0,8.0,2510.0,0.0,2001.0,0.0,98022.0,47.1896,-122.01299999999999,2690.0,b'9240'
2490,3905040070.0,540000.0,3.0,2.5,1670.0,5146.0,2.0,0.0,0.0,3.0,8.0,1670.0,0.0,1991.0,0.0,98029.0,47.5707,-121.999,1940.0,b'5146'
2491,8562900520.0,640000.0,5.0,3.5,3690.0,11928.0,2.0,0.0,0.0,3.0,9.0,2540.0,1150.0,2006.0,0.0,98074.0,47.6108,-122.06,2640.0,b'11928'
2492,4027701182.0,339950.0,3.0,1.0,1320.0,11457.0,1.0,0.0,0.0,3.0,8.0,1320.0,0.0,1959.0,0.0,98028.0,47.7738,-122.26100000000001,1900.0,b'9800'
2493,9407110710.0,195000.0,3.0,1.75,1510.0,8400.0,1.0,0.0,0.0,2.0,7.0,980.0,530.0,1979.0,0.0,98045.0,47.4476,-121.771,1500.0,b'10125'
2494,9407110710.0,322000.0,3.0,1.75,1510.0,8400.0,1.0,0.0,0.0,2.0,7.0,980.0,530.0,1979.0,0.0,98045.0,47.4476,-121.771,1500.0,b'10125'
2495,5160300030.0,660000.0,4.0,1.75,1870.0,10450.0,1.0,0.0,0.0,3.0,8.0,1620.0,250.0,1978.0,0.0,98005.0,47.5938,-122.154,2060.0,b'10450'
2496,1000102.0,280000.0,6.0,3.0,2400.0,9373.0,2.0,0.0,0.0,3.0,7.0,2400.0,0.0,1991.0,0.0,98002.0,47.3262,-122.214,2060.0,b'7316'
2497,1000102.0,300000.0,6.0,3.0,2400.0,9373.0,2.0,0.0,0.0,3.0,7.0,2400.0,0.0,1991.0,0.0,98002.0,47.3262,-122.214,2060.0,b'7316'
2498,8945300200.0,207500.0,3.0,1.0,1170.0,8816.0,1.0,0.0,0.0,4.0,6.0,1170.0,0.0,1966.0,0.0,98023.0,47.3059,-122.368,1200.0,b'9108'
2499,7796600070.0,195000.0,3.0,1.5,1190.0,8726.0,1.0,0.0,0.0,3.0,7.0,1190.0,0.0,1956.0,0.0,98146.0,47.4887,-122.34299999999999,1390.0,b'8741'
2500,4443800765.0,700000.0,3.0,2.0,2080.0,3880.0,1.0,0.0,0.0,5.0,7.0,1160.0,920.0,1954.0,0.0,98117.0,47.68600000000001,-122.391,1330.0,b'3880'
2501,3298720030.0,560000.0,4.0,1.75,2150.0,8555.0,1.0,0.0,2.0,4.0,7.0,1460.0,690.0,1982.0,0.0,98106.0,47.5344,-122.345,1480.0,b'7405'
2502,1781500435.0,260000.0,3.0,1.75,1580.0,7344.0,1.0,0.0,0.0,5.0,7.0,1580.0,0.0,1911.0,0.0,98126.0,47.5256,-122.38,1580.0,b'6207'
2503,1781500435.0,575000.0,3.0,1.75,1580.0,7344.0,1.0,0.0,0.0,5.0,7.0,1580.0,0.0,1911.0,0.0,98126.0,47.5256,-122.38,1580.0,b'6207'
2504,6979970140.0,475000.0,3.0,2.5,2370.0,3239.0,2.0,0.0,0.0,3.0,8.0,1950.0,420.0,2006.0,0.0,98072.0,47.7515,-122.17399999999999,2520.0,b'3431'
2505,1005000036.0,285000.0,3.0,1.75,1840.0,8601.0,1.0,0.0,0.0,3.0,7.0,920.0,920.0,1905.0,2014.0,98118.0,47.5359,-122.27600000000001,1390.0,b'7452'
2506,3629921160.0,753888.0,4.0,2.5,2660.0,5500.0,2.0,0.0,2.0,3.0,9.0,2660.0,0.0,2003.0,0.0,98029.0,47.5439,-121.99600000000001,3620.0,b'5500'
2507,3629910370.0,650000.0,3.0,2.5,2190.0,3600.0,2.0,0.0,0.0,3.0,9.0,2190.0,0.0,2003.0,0.0,98029.0,47.5506,-121.993,2300.0,b'3600'
2508,5200100105.0,620000.0,3.0,2.25,1660.0,3478.0,1.5,0.0,0.0,4.0,7.0,1100.0,560.0,1929.0,0.0,98117.0,47.6773,-122.37200000000001,1610.0,b'3478'
2509,1024069159.0,526000.0,3.0,1.75,1780.0,37801.0,1.0,0.0,0.0,3.0,7.0,1300.0,480.0,1977.0,0.0,98075.0,47.5858,-122.015,2380.0,b'47480'
2510,418000310.0,155000.0,2.0,1.0,700.0,5200.0,1.0,0.0,0.0,5.0,6.0,700.0,0.0,1952.0,0.0,98056.0,47.4924,-122.175,1030.0,b'5200'
2511,765000060.0,342000.0,4.0,2.0,1570.0,11200.0,1.0,0.0,0.0,3.0,7.0,1120.0,450.0,1959.0,0.0,98011.0,47.7573,-122.21700000000001,1570.0,b'11200'
2512,2126079046.0,390000.0,3.0,1.75,1220.0,216332.0,1.0,0.0,0.0,3.0,7.0,1220.0,0.0,1981.0,0.0,98019.0,47.7224,-121.926,1540.0,b'61419'
2513,2024079035.0,685000.0,3.0,2.75,3150.0,219978.0,2.0,0.0,0.0,4.0,9.0,3000.0,150.0,1990.0,0.0,98024.0,47.553000000000004,-121.946,3180.0,b'218235'
2514,7202270830.0,608000.0,4.0,2.5,2690.0,4736.0,2.0,0.0,0.0,3.0,7.0,2690.0,0.0,2001.0,0.0,98053.0,47.6869,-122.036,2690.0,b'4791'
2515,133000070.0,179900.0,2.0,1.0,680.0,6400.0,1.0,0.0,0.0,3.0,6.0,680.0,0.0,1943.0,0.0,98168.0,47.5136,-122.316,1240.0,b'7800'
2516,2818600060.0,1245000.0,6.0,3.25,3750.0,14150.0,2.0,0.0,2.0,5.0,9.0,2750.0,1000.0,1936.0,1968.0,98117.0,47.6999,-122.39299999999999,2140.0,b'7968'
2517,6082400083.0,166000.0,3.0,1.0,1010.0,11675.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,1957.0,0.0,98168.0,47.4849,-122.301,1370.0,b'10042'
2518,9412900045.0,462000.0,3.0,1.5,1710.0,4500.0,1.5,0.0,0.0,3.0,8.0,1410.0,300.0,1928.0,0.0,98118.0,47.5366,-122.26799999999999,1860.0,b'6000'
2519,3905030140.0,545000.0,4.0,2.5,2090.0,6023.0,2.0,0.0,0.0,3.0,8.0,2090.0,0.0,1990.0,0.0,98029.0,47.5713,-121.99700000000001,2090.0,b'6023'
2520,7228501580.0,415000.0,3.0,1.0,1560.0,4500.0,1.5,0.0,0.0,3.0,7.0,1560.0,0.0,1903.0,0.0,98122.0,47.6118,-122.306,1660.0,b'4500'
2521,6679000390.0,269000.0,3.0,2.5,1560.0,4200.0,2.0,0.0,0.0,3.0,7.0,1560.0,0.0,2003.0,0.0,98038.0,47.3838,-122.02600000000001,1560.0,b'4200'
2522,1822500160.0,356500.0,4.0,2.5,2570.0,11473.0,2.0,0.0,0.0,3.0,8.0,2570.0,0.0,2008.0,0.0,98003.0,47.2809,-122.296,2430.0,b'5997'
2523,6889000060.0,225000.0,3.0,1.0,1010.0,7633.0,1.0,0.0,0.0,4.0,6.0,1010.0,0.0,1961.0,0.0,98198.0,47.3781,-122.314,1190.0,b'8386'
2524,835000055.0,175000.0,2.0,1.0,1020.0,5130.0,1.0,0.0,0.0,4.0,6.0,1020.0,0.0,1948.0,0.0,98002.0,47.301,-122.226,1200.0,b'6497'
2525,7811210320.0,549000.0,5.0,2.5,1710.0,9720.0,2.0,0.0,0.0,4.0,8.0,1710.0,0.0,1974.0,0.0,98005.0,47.5903,-122.15700000000001,2270.0,b'9672'
2526,3123049320.0,535000.0,3.0,2.75,2300.0,12197.0,2.0,0.0,0.0,3.0,8.0,2300.0,0.0,1989.0,0.0,98166.0,47.4369,-122.338,1710.0,b'11220'
2527,4123400320.0,627000.0,4.0,2.25,1990.0,7712.0,1.0,0.0,0.0,3.0,8.0,1210.0,780.0,1973.0,0.0,98027.0,47.5688,-122.087,1720.0,b'7393'
2528,4477000270.0,565000.0,3.0,2.0,2730.0,15677.0,2.5,0.0,3.0,3.0,9.0,2730.0,0.0,1976.0,0.0,98166.0,47.4612,-122.365,2040.0,b'12209'
2529,3126049094.0,392450.0,4.0,2.0,2195.0,2681.0,1.0,0.0,0.0,3.0,7.0,1060.0,1135.0,1912.0,0.0,98103.0,47.6965,-122.34200000000001,1710.0,b'1280'
2530,8682282180.0,509000.0,2.0,2.0,1560.0,4675.0,1.0,0.0,0.0,3.0,8.0,1560.0,0.0,2006.0,0.0,98053.0,47.7086,-122.01899999999999,1870.0,b'6361'
2531,1232000810.0,340000.0,3.0,2.5,1400.0,4800.0,1.0,0.0,0.0,3.0,7.0,1200.0,200.0,1921.0,0.0,98117.0,47.6865,-122.37899999999999,1440.0,b'3840'
2532,1232000810.0,537000.0,3.0,2.5,1400.0,4800.0,1.0,0.0,0.0,3.0,7.0,1200.0,200.0,1921.0,0.0,98117.0,47.6865,-122.37899999999999,1440.0,b'3840'
2533,8691330310.0,865000.0,4.0,3.0,3690.0,9892.0,2.0,0.0,0.0,3.0,10.0,3690.0,0.0,1998.0,0.0,98075.0,47.5937,-121.98200000000001,3430.0,b'11294'
2534,3996900295.0,358000.0,2.0,1.0,1140.0,8340.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1948.0,0.0,98155.0,47.7448,-122.3,1030.0,b'8149'
2535,117000003.0,595000.0,4.0,2.25,1920.0,3225.0,1.5,0.0,0.0,5.0,7.0,1300.0,620.0,1923.0,0.0,98116.0,47.5848,-122.384,1960.0,b'3750'
2536,1471590060.0,661000.0,4.0,2.5,2496.0,8058.0,2.0,0.0,0.0,3.0,9.0,2496.0,0.0,1998.0,0.0,98052.0,47.6791,-122.149,2496.0,b'7757'
2537,2558650200.0,419950.0,3.0,2.25,2280.0,8500.0,1.0,0.0,0.0,4.0,7.0,1680.0,600.0,1977.0,0.0,98034.0,47.7211,-122.166,1890.0,b'7700'
2538,5104531580.0,490000.0,4.0,3.5,3200.0,6420.0,2.0,0.0,0.0,3.0,9.0,3200.0,0.0,2006.0,0.0,98038.0,47.3545,-122.001,3200.0,b'6291'
2539,6021503570.0,525000.0,2.0,1.0,880.0,4000.0,1.0,0.0,0.0,3.0,7.0,880.0,0.0,1940.0,0.0,98117.0,47.6847,-122.387,1310.0,b'4000'
2540,1862400517.0,350000.0,3.0,2.0,1320.0,1298.0,3.0,0.0,0.0,3.0,7.0,1320.0,0.0,1995.0,0.0,98117.0,47.6959,-122.376,1380.0,b'1503'
2541,2738650030.0,552500.0,3.0,2.5,2450.0,3582.0,2.0,0.0,0.0,3.0,9.0,2450.0,0.0,2008.0,0.0,98072.0,47.7749,-122.15899999999999,2490.0,b'5449'
2542,5560000710.0,210000.0,3.0,1.0,1040.0,8970.0,1.0,0.0,0.0,4.0,6.0,1040.0,0.0,1961.0,0.0,98023.0,47.3283,-122.337,1040.0,b'8450'
2543,7215410320.0,390000.0,3.0,2.5,2480.0,53250.0,2.0,0.0,0.0,3.0,9.0,2480.0,0.0,1990.0,0.0,98042.0,47.3323,-122.079,2510.0,b'36549'
2544,3971700510.0,336800.0,5.0,1.75,1830.0,16650.0,1.5,0.0,0.0,3.0,7.0,1610.0,220.0,1958.0,0.0,98155.0,47.7734,-122.315,1790.0,b'12743'
2545,7202330270.0,465000.0,3.0,2.5,1440.0,4473.0,2.0,0.0,0.0,3.0,7.0,1440.0,0.0,2003.0,0.0,98053.0,47.6825,-122.036,1650.0,b'3322'
2546,9542830160.0,299900.0,4.0,2.5,1580.0,3632.0,2.0,0.0,0.0,3.0,7.0,1580.0,0.0,2011.0,0.0,98038.0,47.3672,-122.01899999999999,1950.0,b'3800'
2547,3630120960.0,715000.0,3.0,3.25,3230.0,5000.0,2.0,0.0,0.0,3.0,9.0,3230.0,0.0,2006.0,0.0,98029.0,47.5558,-122.00200000000001,2670.0,b'3977'
2548,3622059155.0,235000.0,4.0,2.5,1810.0,39639.0,1.0,0.0,0.0,3.0,7.0,1230.0,580.0,1970.0,0.0,98042.0,47.3472,-122.11,1810.0,b'44866'
2549,1687000240.0,276000.0,3.0,2.5,2495.0,4400.0,2.0,0.0,0.0,3.0,8.0,2495.0,0.0,2007.0,0.0,98001.0,47.2877,-122.28299999999999,2434.0,b'4400'
2550,4322300340.0,265000.0,4.0,1.5,1740.0,12728.0,1.0,0.0,0.0,4.0,7.0,1180.0,560.0,1964.0,0.0,98003.0,47.2808,-122.3,1830.0,b'11125'
2551,3797000830.0,425000.0,3.0,1.75,1680.0,3000.0,1.0,0.0,2.0,4.0,6.0,840.0,840.0,1900.0,0.0,98103.0,47.68600000000001,-122.346,1540.0,b'3700'
2552,4137060270.0,313000.0,4.0,2.5,2460.0,10320.0,2.0,0.0,0.0,3.0,8.0,2460.0,0.0,1993.0,0.0,98092.0,47.2599,-122.215,2210.0,b'9024'
2553,7277100640.0,715000.0,3.0,2.5,3050.0,6000.0,1.0,0.0,3.0,3.0,8.0,1720.0,1330.0,1984.0,0.0,98177.0,47.7701,-122.389,2340.0,b'7200'
2554,1312920060.0,265000.0,3.0,2.25,1630.0,10969.0,2.0,0.0,0.0,3.0,7.0,1630.0,0.0,1991.0,0.0,98001.0,47.3305,-122.285,1410.0,b'7920'
2555,1472330030.0,646000.0,3.0,2.75,2460.0,6413.0,2.0,0.0,0.0,3.0,9.0,2460.0,0.0,2004.0,0.0,98028.0,47.7497,-122.245,2440.0,b'6092'
2556,2973800030.0,175000.0,3.0,1.0,1030.0,6600.0,1.0,0.0,0.0,3.0,7.0,1030.0,0.0,1954.0,0.0,98146.0,47.4941,-122.34,1220.0,b'9040'
2557,5152920070.0,649000.0,3.0,2.5,3410.0,13809.0,1.0,0.0,3.0,4.0,10.0,2450.0,960.0,1973.0,0.0,98003.0,47.3424,-122.32600000000001,3410.0,b'14245'
